timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration_ms
2025-03-07T06:08:26Z,10.0.1.5,10.0.1.4,60143,445,TCP,8351,8884,23,20937
2025-03-07T06:08:42Z,10.0.1.4,192.0.2.19,64884,443,TCP,40259,149321,43,71309
2025-03-07T06:09:06Z,10.0.1.2,192.0.2.13,52279,443,TCP,18373,180979,179,20673
2025-03-07T06:09:27Z,10.0.1.11,192.0.2.11,62018,443,TCP,10285,87483,12,115765
2025-03-07T06:10:35Z,10.0.1.7,192.0.2.10,54298,443,TCP,11320,11366,125,59787
2025-03-07T06:10:41Z,10.0.1.6,192.0.2.25,60158,443,TCP,49876,193285,71,3227
2025-03-07T06:10:47Z,10.0.1.7,203.0.113.50,62310,443,TCP,1064,517,9,4384
2025-03-07T06:11:27Z,10.0.1.5,192.0.2.12,60277,443,TCP,2841,93493,13,47515
2025-03-07T06:12:34Z,10.0.1.8,192.0.2.11,55607,80,TCP,35229,108605,18,40731
2025-03-07T06:13:00Z,10.0.1.1,192.0.2.16,49653,443,TCP,28728,100250,187,40787
2025-03-07T06:14:58Z,10.0.1.4,192.0.2.24,57674,80,TCP,25870,195546,40,12414
2025-03-07T06:15:15Z,10.0.1.4,192.0.2.16,49358,443,TCP,38586,140731,64,47820
2025-03-07T06:15:29Z,10.0.1.11,192.0.2.21,54877,443,TCP,34521,70349,33,33914
2025-03-07T06:15:45Z,10.0.1.7,203.0.113.50,52745,443,TCP,371,2518,15,1054
2025-03-07T06:16:43Z,10.0.1.4,10.0.1.5,58622,3389,TCP,9551,7921,32,18508
2025-03-07T06:17:24Z,10.0.1.1,192.0.2.19,55701,443,TCP,4818,81632,15,25489
2025-03-07T06:17:29Z,10.0.1.5,192.0.2.10,58138,80,TCP,26992,28069,32,6028
2025-03-07T06:17:39Z,10.0.1.11,192.0.2.24,54704,443,TCP,18855,117803,166,90466
2025-03-07T06:18:01Z,10.0.1.10,192.0.2.21,57080,443,TCP,19900,194593,35,32340
2025-03-07T06:18:21Z,10.0.1.7,192.0.2.22,49394,80,TCP,42019,140215,58,8250
2025-03-07T06:20:28Z,10.0.1.9,192.0.2.10,50836,80,TCP,47421,45820,102,4847
2025-03-07T06:20:42Z,10.0.1.7,203.0.113.50,54525,443,TCP,897,1641,14,2418
2025-03-07T06:20:44Z,10.0.1.8,192.0.2.22,58439,80,TCP,7994,129199,142,47825
2025-03-07T06:22:49Z,10.0.1.15,192.0.2.21,51721,443,TCP,26975,50795,180,72034
2025-03-07T06:23:37Z,10.0.1.11,10.0.1.10,53025,3389,TCP,12909,18443,16,26291
2025-03-07T06:23:40Z,10.0.1.12,192.0.2.14,53349,80,TCP,46874,8689,96,119811
2025-03-07T06:24:03Z,10.0.1.12,10.0.1.11,65305,8080,TCP,8723,12433,42,23124
2025-03-07T06:24:46Z,10.0.1.14,192.0.2.14,60633,443,TCP,18478,125839,172,53484
2025-03-07T06:25:03Z,10.0.1.12,192.0.2.18,64756,443,TCP,46674,156362,169,66361
2025-03-07T06:25:39Z,10.0.1.7,203.0.113.50,52455,443,TCP,690,1789,12,2849
2025-03-07T06:27:42Z,10.0.1.13,192.0.2.25,62372,443,TCP,49170,44470,58,83758
2025-03-07T06:27:53Z,10.0.1.12,192.0.2.22,55558,443,TCP,23119,63316,51,51432
2025-03-07T06:28:06Z,10.0.1.6,192.0.2.24,53125,80,TCP,35059,24247,84,21781
2025-03-07T06:28:22Z,10.0.1.10,192.0.2.12,56115,443,TCP,49106,184555,19,66427
2025-03-07T06:28:40Z,10.0.1.4,192.0.2.22,53009,443,TCP,2716,100065,78,55916
2025-03-07T06:28:43Z,10.0.1.6,10.0.1.8,55302,8080,TCP,4709,16480,32,4342
2025-03-07T06:29:24Z,10.0.1.15,10.0.1.14,58363,8080,TCP,1041,1801,47,7007
2025-03-07T06:29:35Z,10.0.1.3,10.0.1.2,52495,3389,TCP,10743,1185,15,28434
2025-03-07T06:30:04Z,10.0.1.4,192.0.2.14,63298,443,TCP,36058,132138,180,67626
2025-03-07T06:30:41Z,10.0.1.7,203.0.113.50,50638,443,TCP,236,793,7,3704
2025-03-07T06:30:56Z,10.0.1.11,10.0.1.12,56671,445,TCP,6705,6348,7,17415
2025-03-07T06:31:00Z,10.0.1.15,10.0.1.9,62617,445,TCP,8626,11988,31,16878
2025-03-07T06:32:09Z,10.0.1.1,192.0.2.12,56733,53,UDP,24690,116418,98,80920
2025-03-07T06:32:09Z,10.0.1.13,10.0.1.14,55371,22,TCP,5304,12037,28,12764
2025-03-07T06:32:12Z,10.0.1.10,192.0.2.17,63435,443,TCP,1843,115450,184,104461
2025-03-07T06:32:16Z,10.0.1.4,192.0.2.24,59644,443,TCP,9083,144201,91,12729
2025-03-07T06:32:20Z,10.0.1.11,192.0.2.19,64953,53,UDP,22283,23015,46,87310
2025-03-07T06:33:02Z,10.0.1.13,10.0.1.12,56429,3389,TCP,8455,9085,8,7357
2025-03-07T06:33:10Z,10.0.1.8,192.0.2.10,61864,443,TCP,22665,104333,155,64055
2025-03-07T06:33:51Z,10.0.1.5,192.0.2.16,61421,443,TCP,49981,62132,135,71816
2025-03-07T06:33:55Z,10.0.1.10,192.0.2.15,51866,8080,TCP,8700,16162,49,38415
2025-03-07T06:34:05Z,10.0.1.6,192.0.2.10,60340,443,TCP,11560,107214,37,14958
2025-03-07T06:34:06Z,10.0.1.3,192.0.2.20,53722,80,TCP,46200,109621,82,97026
2025-03-07T06:34:07Z,10.0.1.3,192.0.2.10,61786,80,TCP,10088,110218,71,115114
2025-03-07T06:34:36Z,10.0.1.5,192.0.2.21,57727,8080,TCP,6020,19672,181,75096
2025-03-07T06:35:03Z,10.0.1.11,192.0.2.19,60207,53,UDP,44546,8094,160,76158
2025-03-07T06:35:19Z,10.0.1.7,192.0.2.13,61988,8080,TCP,23745,13107,153,107109
2025-03-07T06:35:43Z,10.0.1.7,203.0.113.50,54324,443,TCP,1164,1424,20,3528
2025-03-07T06:35:53Z,10.0.1.9,192.0.2.12,52091,80,TCP,21276,104419,158,73445
2025-03-07T06:35:59Z,10.0.1.9,192.0.2.14,55178,443,TCP,11109,27840,140,110033
2025-03-07T06:37:01Z,10.0.1.7,192.0.2.16,51255,443,TCP,17227,184593,169,95431
2025-03-07T06:37:30Z,10.0.1.12,192.0.2.13,56590,8080,TCP,42532,44818,127,82749
2025-03-07T06:37:47Z,10.0.1.7,192.0.2.10,53780,443,TCP,45355,192612,194,49133
2025-03-07T06:39:58Z,10.0.1.3,192.0.2.16,53765,53,UDP,36674,140202,101,90165
2025-03-07T06:40:15Z,10.0.1.2,192.0.2.13,49659,443,TCP,18504,59826,113,10905
2025-03-07T06:40:43Z,10.0.1.8,10.0.1.7,59407,3389,TCP,6534,3831,18,117
2025-03-07T06:40:47Z,10.0.1.7,203.0.113.50,55976,443,TCP,494,556,7,1807
2025-03-07T06:41:22Z,10.0.1.9,192.0.2.14,53049,443,TCP,16831,39222,34,19121
2025-03-07T06:41:49Z,10.0.1.6,192.0.2.12,64624,443,TCP,36518,12254,167,91660
2025-03-07T06:42:20Z,10.0.1.2,192.0.2.14,65118,53,UDP,22940,70112,96,51479
2025-03-07T06:42:58Z,10.0.1.2,10.0.1.1,51264,8080,TCP,16735,14575,38,20691
2025-03-07T06:45:11Z,10.0.1.10,192.0.2.18,65052,443,TCP,49424,109058,76,72616
2025-03-07T06:45:21Z,10.0.1.7,192.0.2.22,52119,80,TCP,31486,103914,55,80203
2025-03-07T06:45:46Z,10.0.1.7,203.0.113.50,57834,443,TCP,1320,1120,20,2645
2025-03-07T06:46:01Z,10.0.1.14,192.0.2.17,60133,80,TCP,40825,128836,43,118732
2025-03-07T06:46:44Z,10.0.1.13,192.0.2.12,51253,443,TCP,20477,180752,169,20294
2025-03-07T06:46:55Z,10.0.1.14,192.0.2.16,55529,443,TCP,14517,46264,82,42735
2025-03-07T06:47:23Z,10.0.1.14,192.0.2.17,62281,443,TCP,24787,101928,80,84847
2025-03-07T06:47:27Z,10.0.1.1,192.0.2.13,60845,443,TCP,28128,129706,58,100272
2025-03-07T06:48:14Z,10.0.1.4,192.0.2.11,64089,443,TCP,19793,12530,129,48932
2025-03-07T06:48:20Z,10.0.1.9,192.0.2.13,64474,443,TCP,44956,182175,69,66809
2025-03-07T06:48:34Z,10.0.1.13,192.0.2.15,62479,80,TCP,30746,109990,175,75789
2025-03-07T06:49:24Z,10.0.1.7,192.0.2.18,51778,80,TCP,43406,136638,152,31356
2025-03-07T06:50:06Z,10.0.1.9,192.0.2.10,56868,8080,TCP,47101,43484,191,83610
2025-03-07T06:50:28Z,10.0.1.15,192.0.2.23,56426,443,TCP,27618,53144,160,119243
2025-03-07T06:50:45Z,10.0.1.7,203.0.113.50,57437,443,TCP,327,1290,19,3035
2025-03-07T06:51:21Z,10.0.1.3,192.0.2.13,50934,443,TCP,40724,159015,182,68428
2025-03-07T06:51:25Z,10.0.1.15,192.0.2.20,64047,80,TCP,11318,28979,143,102669
2025-03-07T06:51:32Z,10.0.1.6,192.0.2.22,57767,443,TCP,5369,172945,144,35922
2025-03-07T06:52:46Z,10.0.1.4,10.0.1.3,61761,445,TCP,12816,11715,11,11939
2025-03-07T06:53:54Z,10.0.1.1,10.0.1.2,49171,3389,TCP,10886,11238,34,6196
2025-03-07T06:54:04Z,10.0.1.9,10.0.1.15,58465,3389,TCP,13827,16699,5,14822
2025-03-07T06:54:36Z,10.0.1.12,192.0.2.22,60068,443,TCP,44501,32188,29,494
2025-03-07T06:55:23Z,10.0.1.8,192.0.2.13,59097,8080,TCP,42317,46107,165,24813
2025-03-07T06:55:25Z,10.0.1.5,192.0.2.16,59538,443,TCP,47015,105695,173,26186
2025-03-07T06:55:48Z,10.0.1.12,192.0.2.17,59634,443,TCP,19097,111010,182,62936
2025-03-07T06:55:48Z,10.0.1.7,203.0.113.50,60699,443,TCP,1194,2829,16,4375
2025-03-07T06:56:43Z,10.0.1.6,192.0.2.15,62455,53,UDP,12856,108211,126,51277
2025-03-07T06:57:24Z,10.0.1.7,10.0.1.8,57691,8080,TCP,17323,4567,6,27063
2025-03-07T06:58:16Z,10.0.1.14,10.0.1.13,50024,8080,TCP,15443,11473,27,26441
2025-03-07T06:58:41Z,10.0.1.10,10.0.1.9,53540,3389,TCP,3668,9944,20,2913
2025-03-07T06:58:43Z,10.0.1.7,10.0.1.6,58362,3389,TCP,2868,11558,15,2718
2025-03-07T06:58:44Z,10.0.1.15,192.0.2.18,52905,80,TCP,28514,22860,29,5365
2025-03-07T06:58:56Z,10.0.1.2,192.0.2.10,58854,443,TCP,47998,182435,155,57801
2025-03-07T06:59:01Z,10.0.1.12,192.0.2.17,50241,443,TCP,32326,157399,123,87680
2025-03-07T06:59:37Z,10.0.1.2,192.0.2.20,61712,443,TCP,6753,110053,42,67639
2025-03-07T06:59:42Z,10.0.1.10,192.0.2.12,57771,443,TCP,49404,79255,197,48122
2025-03-07T06:59:44Z,10.0.1.15,192.0.2.15,63719,80,TCP,49391,162445,81,103613
2025-03-07T07:00:05Z,10.0.1.10,192.0.2.23,54685,8080,TCP,23899,151112,197,60129
2025-03-07T07:00:51Z,10.0.1.7,203.0.113.50,62458,443,TCP,812,2688,20,4515
2025-03-07T07:02:07Z,10.0.1.9,192.0.2.20,58655,443,TCP,29136,177453,35,23604
2025-03-07T07:02:16Z,10.0.1.9,192.0.2.11,59269,80,TCP,38437,60946,63,16170
2025-03-07T07:04:49Z,10.0.1.12,10.0.1.13,61150,22,TCP,15662,7106,32,26229
2025-03-07T07:05:09Z,10.0.1.2,192.0.2.13,55710,8080,TCP,20259,173498,18,82161
2025-03-07T07:05:30Z,10.0.1.12,192.0.2.10,64372,443,TCP,13378,81046,171,110110
2025-03-07T07:05:30Z,10.0.1.14,192.0.2.23,50621,443,TCP,37102,150805,30,84206
2025-03-07T07:05:49Z,10.0.1.7,203.0.113.50,62180,443,TCP,1327,1363,17,2761
2025-03-07T07:05:55Z,10.0.1.8,192.0.2.14,63117,443,TCP,33792,125524,81,80490
2025-03-07T07:06:47Z,10.0.1.14,192.0.2.22,52590,443,TCP,24914,124799,19,42714
2025-03-07T07:07:30Z,10.0.1.15,192.0.2.25,58002,443,TCP,45324,48142,11,100362
2025-03-07T07:08:03Z,10.0.1.7,192.0.2.11,65532,80,TCP,34717,36858,197,97733
2025-03-07T07:08:04Z,10.0.1.10,192.0.2.16,51352,80,TCP,15711,129849,182,85658
2025-03-07T07:08:12Z,10.0.1.1,192.0.2.15,65121,443,TCP,7984,196759,68,55251
2025-03-07T07:08:16Z,10.0.1.6,10.0.1.8,60865,22,TCP,4749,17508,47,24831
2025-03-07T07:08:30Z,10.0.1.7,10.0.1.14,54276,445,TCP,8493,45403,42,56466
2025-03-07T07:08:38Z,10.0.1.3,192.0.2.22,64911,443,TCP,9851,134389,54,48064
2025-03-07T07:08:50Z,10.0.1.12,192.0.2.15,51470,80,TCP,3885,95188,57,39002
2025-03-07T07:09:43Z,10.0.1.3,192.0.2.23,60022,53,UDP,10118,178894,193,57801
2025-03-07T07:09:49Z,10.0.1.7,192.0.2.21,63053,443,TCP,24205,111321,158,53436
2025-03-07T07:09:50Z,10.0.1.1,192.0.2.14,49813,80,TCP,35427,132564,187,50040
2025-03-07T07:10:50Z,10.0.1.7,203.0.113.50,57320,443,TCP,1449,2306,7,1376
2025-03-07T07:11:01Z,10.0.1.4,192.0.2.19,51513,443,TCP,7053,109210,164,111571
2025-03-07T07:11:14Z,10.0.1.10,192.0.2.14,64155,443,TCP,19123,142506,171,109931
2025-03-07T07:11:24Z,10.0.1.9,192.0.2.24,64975,80,TCP,47644,59157,83,19492
2025-03-07T07:12:09Z,10.0.1.2,192.0.2.25,51035,443,TCP,47789,56082,30,65444
2025-03-07T07:12:13Z,10.0.1.12,192.0.2.11,49582,443,TCP,25634,182321,128,47533
2025-03-07T07:13:34Z,10.0.1.8,10.0.1.7,57279,8080,TCP,3123,8640,17,11594
2025-03-07T07:13:46Z,10.0.1.10,192.0.2.13,57440,443,TCP,3691,27836,97,57998
2025-03-07T07:14:37Z,10.0.1.10,192.0.2.18,57226,443,TCP,6241,41062,32,20506
2025-03-07T07:14:56Z,10.0.1.8,192.0.2.21,58538,443,TCP,17625,78057,43,39075
2025-03-07T07:14:57Z,10.0.1.12,10.0.1.11,57259,445,TCP,5600,7974,28,21866
2025-03-07T07:15:23Z,10.0.1.15,10.0.1.14,50276,3389,TCP,18137,4777,26,22693
2025-03-07T07:15:28Z,10.0.1.2,192.0.2.13,49702,443,TCP,33258,143737,79,82212
2025-03-07T07:15:35Z,10.0.1.15,10.0.1.9,64706,3389,TCP,12354,7792,22,1735
2025-03-07T07:15:51Z,10.0.1.7,203.0.113.50,54750,443,TCP,1265,2992,7,3281
2025-03-07T07:15:58Z,10.0.1.3,192.0.2.13,52129,443,TCP,6243,171116,20,53952
2025-03-07T07:16:24Z,10.0.1.4,10.0.1.5,52214,8080,TCP,15918,1190,25,28407
2025-03-07T07:16:40Z,10.0.1.11,192.0.2.11,59333,80,TCP,27440,184066,13,66441
2025-03-07T07:16:43Z,10.0.1.9,192.0.2.13,54268,53,UDP,21757,69904,51,54376
2025-03-07T07:17:37Z,10.0.1.5,192.0.2.14,62700,53,UDP,14179,163902,146,32031
2025-03-07T07:18:58Z,10.0.1.6,192.0.2.13,61842,443,TCP,43325,7476,37,52428
2025-03-07T07:19:01Z,10.0.1.15,192.0.2.12,56422,53,UDP,33739,66525,38,59565
2025-03-07T07:19:26Z,10.0.1.2,192.0.2.23,58951,443,TCP,27950,81197,37,26314
2025-03-07T07:19:26Z,10.0.1.7,10.0.1.6,54756,3389,TCP,15444,12129,19,25092
2025-03-07T07:20:05Z,10.0.1.9,192.0.2.20,63271,80,TCP,24640,2336,122,59900
2025-03-07T07:20:55Z,10.0.1.7,203.0.113.50,61454,443,TCP,1049,542,19,4352
2025-03-07T07:21:27Z,10.0.1.11,192.0.2.16,52512,443,TCP,8092,119247,95,14495
2025-03-07T07:21:28Z,10.0.1.6,192.0.2.14,50180,80,TCP,25170,135141,55,11132
2025-03-07T07:21:36Z,10.0.1.14,192.0.2.14,64244,443,TCP,46871,194472,47,67562
2025-03-07T07:21:56Z,10.0.1.11,10.0.1.12,49331,22,TCP,2961,7823,36,27848
2025-03-07T07:22:06Z,10.0.1.10,192.0.2.10,63156,443,TCP,9037,35669,77,112689
2025-03-07T07:23:20Z,10.0.1.5,192.0.2.23,49893,80,TCP,11655,197907,106,93265
2025-03-07T07:23:35Z,10.0.1.4,192.0.2.15,59736,80,TCP,12199,14285,166,34559
2025-03-07T07:23:44Z,10.0.1.3,10.0.1.2,60070,22,TCP,1867,1612,16,7705
2025-03-07T07:23:57Z,10.0.1.10,192.0.2.19,52255,8080,TCP,28298,121578,122,38909
2025-03-07T07:24:15Z,10.0.1.2,10.0.1.3,50109,445,TCP,16238,14772,37,10806
2025-03-07T07:24:40Z,10.0.1.13,192.0.2.19,52544,443,TCP,34555,8613,129,831
2025-03-07T07:25:59Z,10.0.1.7,203.0.113.50,55017,443,TCP,984,1312,17,2573
2025-03-07T07:26:18Z,10.0.1.13,192.0.2.13,54235,80,TCP,12256,108370,80,48628
2025-03-07T07:27:42Z,10.0.1.10,10.0.1.9,58240,22,TCP,7009,7591,37,21390
2025-03-07T07:29:48Z,10.0.1.9,10.0.1.10,55185,3389,TCP,12356,789,47,2225
2025-03-07T07:30:19Z,10.0.1.2,192.0.2.24,65523,443,TCP,2686,40923,196,33741
2025-03-07T07:30:40Z,10.0.1.15,192.0.2.20,62518,443,TCP,25082,45009,122,79071
2025-03-07T07:31:02Z,10.0.1.7,203.0.113.50,60860,443,TCP,999,535,5,1141
2025-03-07T07:31:08Z,10.0.1.5,10.0.1.4,54714,445,TCP,6992,6486,12,10589
2025-03-07T07:31:54Z,10.0.1.13,192.0.2.25,54553,443,TCP,6612,114945,19,52836
2025-03-07T07:32:11Z,10.0.1.12,192.0.2.16,65348,443,TCP,30462,104461,101,73965
2025-03-07T07:32:20Z,10.0.1.14,192.0.2.24,58774,443,TCP,1124,110582,103,35959
2025-03-07T07:32:41Z,10.0.1.15,192.0.2.11,58355,443,TCP,34134,24547,198,40024
2025-03-07T07:32:44Z,10.0.1.13,10.0.1.12,49210,22,TCP,6060,19794,19,25044
2025-03-07T07:32:59Z,10.0.1.6,192.0.2.10,60619,80,TCP,23994,150135,158,92697
2025-03-07T07:33:07Z,10.0.1.7,192.0.2.15,52769,8080,TCP,43929,178074,73,95881
2025-03-07T07:33:56Z,10.0.1.2,192.0.2.21,51429,443,TCP,11780,13981,128,65004
2025-03-07T07:33:58Z,10.0.1.11,192.0.2.21,54939,80,TCP,21386,1930,31,3151
2025-03-07T07:34:06Z,10.0.1.1,192.0.2.14,64588,8080,TCP,7629,145969,47,110703
2025-03-07T07:34:46Z,10.0.1.6,192.0.2.17,53585,53,UDP,36772,27062,52,66377
2025-03-07T07:35:59Z,10.0.1.7,203.0.113.50,52955,443,TCP,1372,930,16,2826
2025-03-07T07:36:08Z,10.0.1.3,10.0.1.4,50326,445,TCP,5697,13903,36,11759
2025-03-07T07:36:43Z,10.0.1.8,192.0.2.19,52644,80,TCP,47495,89925,147,96018
2025-03-07T07:37:01Z,10.0.1.7,10.0.1.8,50143,445,TCP,3602,19453,4,13978
2025-03-07T07:37:17Z,10.0.1.8,10.0.1.6,51468,3389,TCP,2010,2992,11,25894
2025-03-07T07:37:19Z,10.0.1.7,192.0.2.10,51474,443,TCP,3210,105391,108,56784
2025-03-07T07:37:32Z,10.0.1.5,192.0.2.16,55270,80,TCP,29298,141125,102,5899
2025-03-07T07:37:35Z,10.0.1.12,192.0.2.15,53528,443,TCP,10659,61509,35,52941
2025-03-07T07:39:06Z,10.0.1.6,192.0.2.21,50217,443,TCP,43827,183594,126,89053
2025-03-07T07:39:27Z,10.0.1.5,192.0.2.18,58115,80,TCP,36671,97465,136,27842
2025-03-07T07:39:49Z,10.0.1.1,10.0.1.5,56550,3389,TCP,9954,13407,14,15640
2025-03-07T07:40:31Z,10.0.1.5,192.0.2.20,65288,53,UDP,39318,162731,186,780
2025-03-07T07:40:37Z,10.0.1.9,192.0.2.17,64497,443,TCP,39962,20403,178,115338
2025-03-07T07:41:00Z,10.0.1.7,203.0.113.50,52710,443,TCP,406,1177,8,4756
2025-03-07T07:41:25Z,10.0.1.8,192.0.2.23,60894,443,TCP,29477,175882,145,116193
2025-03-07T07:41:26Z,10.0.1.6,192.0.2.19,64602,443,TCP,18088,189494,30,116337
2025-03-07T07:41:55Z,10.0.1.6,192.0.2.18,52091,443,TCP,29845,123492,15,117906
2025-03-07T07:43:06Z,10.0.1.7,192.0.2.22,59544,8080,TCP,44767,174232,48,28690
2025-03-07T07:43:38Z,10.0.1.15,192.0.2.20,64986,443,TCP,36351,159543,48,622
2025-03-07T07:44:10Z,10.0.1.4,192.0.2.25,51308,53,UDP,14169,170247,177,101158
2025-03-07T07:44:47Z,10.0.1.2,192.0.2.13,60817,80,TCP,39974,76505,108,38531
2025-03-07T07:45:05Z,10.0.1.1,192.0.2.11,52595,80,TCP,44270,189800,26,119467
2025-03-07T07:45:15Z,10.0.1.14,10.0.1.15,65009,8080,TCP,2426,7498,48,7012
2025-03-07T07:45:55Z,10.0.1.2,192.0.2.14,58545,443,TCP,22131,19114,179,69660
2025-03-07T07:45:55Z,10.0.1.7,203.0.113.50,57217,443,TCP,1146,684,8,3875
2025-03-07T07:46:38Z,10.0.1.13,192.0.2.24,56233,53,UDP,29202,167772,148,45151
2025-03-07T07:46:50Z,10.0.1.3,192.0.2.24,61393,53,UDP,17266,88857,161,93434
2025-03-07T07:47:44Z,10.0.1.3,192.0.2.10,56172,443,TCP,31499,8230,31,110349
2025-03-07T07:48:04Z,10.0.1.11,192.0.2.22,53330,443,TCP,45086,82861,130,51821
2025-03-07T07:48:37Z,10.0.1.4,10.0.1.3,56909,3389,TCP,8881,9121,49,27004
2025-03-07T07:49:51Z,10.0.1.6,192.0.2.13,56120,8080,TCP,23671,21869,12,47366
2025-03-07T07:50:59Z,10.0.1.7,203.0.113.50,50483,443,TCP,1213,1378,11,2035
2025-03-07T07:51:18Z,10.0.1.14,192.0.2.14,57482,80,TCP,23648,156994,130,33191
2025-03-07T07:51:48Z,10.0.1.14,192.0.2.19,58140,53,UDP,48661,47962,21,35127
2025-03-07T07:52:05Z,10.0.1.12,192.0.2.18,60761,443,TCP,45429,154754,178,33654
2025-03-07T07:52:41Z,10.0.1.13,192.0.2.22,63999,443,TCP,37007,86631,195,37396
2025-03-07T07:53:00Z,10.0.1.14,192.0.2.13,52023,443,TCP,39382,86939,15,113077
2025-03-07T07:53:38Z,10.0.1.11,10.0.1.10,55091,8080,TCP,9113,5047,10,4212
2025-03-07T07:53:44Z,10.0.1.1,192.0.2.14,58783,80,TCP,30848,139010,64,47009
2025-03-07T07:54:40Z,10.0.1.13,10.0.1.14,51789,3389,TCP,7568,6979,20,18284
2025-03-07T07:55:29Z,10.0.1.12,192.0.2.24,64275,443,TCP,7351,155815,109,31107
2025-03-07T07:55:59Z,10.0.1.7,203.0.113.50,51476,443,TCP,988,1661,12,4141
2025-03-07T07:56:32Z,10.0.1.1,192.0.2.15,58457,53,UDP,46121,61914,44,27804
2025-03-07T07:57:08Z,10.0.1.13,192.0.2.16,57188,443,TCP,39518,122716,180,32302
2025-03-07T07:59:04Z,10.0.1.3,192.0.2.14,60272,80,TCP,49566,167883,87,94477
2025-03-07T07:59:18Z,10.0.1.12,192.0.2.23,52063,443,TCP,42743,42482,130,2287
2025-03-07T07:59:21Z,10.0.1.4,192.0.2.15,53687,443,TCP,33927,12175,117,89088
2025-03-07T07:59:33Z,10.0.1.14,192.0.2.11,57150,80,TCP,36504,171178,153,65333
2025-03-07T07:59:59Z,10.0.1.5,192.0.2.18,63760,53,UDP,12108,153377,135,19136
2025-03-07T08:00:55Z,10.0.1.12,192.0.2.17,51179,53,UDP,46428,52481,181,47416
2025-03-07T08:00:55Z,10.0.1.13,10.0.1.12,53774,3389,TCP,17543,8044,13,24982
2025-03-07T08:01:00Z,10.0.1.4,192.0.2.25,57505,443,TCP,36947,46450,58,60294
2025-03-07T08:01:01Z,10.0.1.7,203.0.113.50,53126,443,TCP,1064,791,9,3979
2025-03-07T08:01:06Z,10.0.1.1,10.0.1.2,55805,445,TCP,11206,9328,21,7887
2025-03-07T08:01:18Z,10.0.1.3,192.0.2.14,50095,443,TCP,40762,134010,10,69784
2025-03-07T08:01:45Z,10.0.1.10,10.0.1.9,51782,445,TCP,17819,9566,17,5515
2025-03-07T08:02:07Z,10.0.1.10,192.0.2.19,52321,80,TCP,5084,116613,45,69934
2025-03-07T08:02:08Z,10.0.1.1,192.0.2.22,59793,53,UDP,48827,175005,77,63749
2025-03-07T08:03:45Z,10.0.1.4,192.0.2.23,64337,80,TCP,26880,33679,189,74704
2025-03-07T08:04:24Z,10.0.1.7,192.0.2.16,64492,443,TCP,33238,60485,28,45555
2025-03-07T08:04:37Z,10.0.1.2,192.0.2.21,51631,80,TCP,28489,130878,179,92583
2025-03-07T08:05:03Z,10.0.1.9,192.0.2.23,49533,53,UDP,27917,136668,143,90073
2025-03-07T08:05:25Z,10.0.1.1,192.0.2.22,49919,443,TCP,7812,128904,99,17292
2025-03-07T08:05:31Z,10.0.1.4,192.0.2.10,49945,443,TCP,43377,97151,36,109539
2025-03-07T08:05:31Z,10.0.1.13,192.0.2.12,58993,80,TCP,41291,93862,136,83634
2025-03-07T08:06:06Z,10.0.1.7,203.0.113.50,49340,443,TCP,818,510,5,948
2025-03-07T08:06:29Z,10.0.1.11,192.0.2.22,59536,443,TCP,21991,131656,162,40741
2025-03-07T08:07:09Z,10.0.1.4,10.0.1.3,51045,22,TCP,17728,11109,46,24399
2025-03-07T08:07:10Z,10.0.1.11,192.0.2.21,54913,443,TCP,34511,70613,155,40280
2025-03-07T08:07:14Z,10.0.1.9,192.0.2.12,58249,443,TCP,41372,24348,199,8210
2025-03-07T08:07:31Z,10.0.1.2,192.0.2.19,49852,443,TCP,12058,19823,187,81223
2025-03-07T08:07:50Z,10.0.1.9,192.0.2.20,61764,443,TCP,26749,26663,19,58886
2025-03-07T08:08:00Z,10.0.1.5,192.0.2.10,64668,443,TCP,37498,131182,9,82762
2025-03-07T08:08:34Z,10.0.1.5,10.0.1.4,50142,445,TCP,12849,17027,41,27498
2025-03-07T08:08:36Z,10.0.1.2,10.0.1.1,53038,445,TCP,12984,3000,16,21233
2025-03-07T08:08:36Z,10.0.1.3,10.0.1.2,58548,22,TCP,11780,18103,22,1319
2025-03-07T08:08:52Z,10.0.1.8,192.0.2.17,52688,80,TCP,16075,62073,99,108713
2025-03-07T08:09:39Z,10.0.1.8,192.0.2.11,52431,80,TCP,31954,125623,52,95399
2025-03-07T08:11:03Z,10.0.1.6,10.0.1.8,51162,3389,TCP,11008,16736,11,28689
2025-03-07T08:11:08Z,10.0.1.7,203.0.113.50,53231,443,TCP,493,1341,13,2121
2025-03-07T08:11:54Z,10.0.1.7,192.0.2.19,55469,80,TCP,32353,198782,155,30938
2025-03-07T08:12:20Z,10.0.1.14,192.0.2.18,64442,8080,TCP,18517,182787,14,17091
2025-03-07T08:12:34Z,10.0.1.15,192.0.2.18,62891,443,TCP,29702,161213,155,32109
2025-03-07T08:13:05Z,10.0.1.11,10.0.1.10,52276,445,TCP,5469,3475,33,24887
2025-03-07T08:14:53Z,10.0.1.14,10.0.1.13,60932,8080,TCP,16659,16748,49,10178
2025-03-07T08:14:57Z,10.0.1.8,192.0.2.19,64575,443,TCP,12698,59304,169,48128
2025-03-07T08:15:02Z,10.0.1.11,192.0.2.21,65262,80,TCP,42313,134088,16,62982
